"SNo","company","ReviwerType","job_title","overall_ratings","workLifebalance_ratings","culturevalues_ratings","carreropportunities_ratings","benefits_ratings","seniormangemnet_ratings"
22057,"amazon","Employee"," Software Development Manager III",4,3,4,4,4,4
22058,"amazon","Employee"," Anonymous Employee",5,3,4,5,5,5
22059,"amazon","Alumni"," Anonymous Employee",2,2,1,1,3,2
22060,"amazon","Employee"," Ops",2,1,1,1,2,1
22061,"amazon","Employee"," Senior Manager, Software Engineering",4,2,5,5,4,4
22062,"amazon","Employee"," Product Manager",4,4,5,5,5,5
22063,"amazon","Alumni"," Finance Manager III",3,1,3,4,4,4
22064,"amazon","Alumni"," Anonymous Employee",2,2,2,5,2,1
22065,"amazon","Employee"," SDEII",5,2,4,3,3,3
22066,"amazon","Employee"," Software Development Engineer II",2,1,2,3,3,2
22067,"amazon","Alumni"," Anonymous Employee",2,1,2,3,4,3
22068,"amazon","Alumni"," Anonymous Employee",4,3,4,3,2,3
22069,"amazon","Employee"," Seasonal Fulfillment Associate",3,2,2,3,3,1
22070,"amazon","Employee"," Seasonal Fulfillment Associate",3,2,2,3,3,1
22071,"amazon","Employee"," Anonymous Employee",1,3,4,4,1,3
22072,"amazon","Alumni"," Motion Designer, Animator",5,3,4,4,4,3
22073,"amazon","Employee"," ICQA PA",5,5,5,5,5,5
22074,"amazon","Alumni"," Anonymous Employee",2,3,4,1,4,3
22075,"amazon","Alumni"," Anonymous Employee",1,1,1,2,3,1
22076,"amazon","Alumni"," Anonymous Employee",1,3,4,4,4,3
22077,"amazon","Employee"," Warehouse Associate",4,4,4,1,4,3
22078,"amazon","Employee"," Anonymous Employee",2,3,1,3,1,1
22079,"amazon","Alumni"," Anonymous Employee",2,2,3,2,3,2
22080,"amazon","Employee"," Receiver",3,3,3,3,5,3
22081,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
22082,"amazon","Employee"," Area Manager",2,1,3,4,3,2
22083,"amazon","Employee"," Finance Director",2,1,1,2,3,2
22084,"amazon","Alumni"," Senior Human Resources Manager",5,1,4,5,3,4
22085,"amazon","Employee"," Anonymous Employee",3,2,3,4,4,3
22086,"amazon","Employee"," Account Manager",4,3,4,4,4,3
22087,"amazon","Employee"," Sales",4,5,5,5,5,1
22088,"amazon","Employee"," Inbound Manager",2,3,4,4,4,3
22089,"amazon","Employee"," Packer",2,1,1,1,3,1
22090,"amazon","Employee"," CMMS",4,2,5,5,5,2
22091,"amazon","Employee"," Customer Service",2,1,1,1,3,1
22092,"amazon","Employee"," Brand Specialist",3,2,3,4,3,3
22093,"amazon","Alumni"," Anonymous Employee",3,2,2,3,4,2
22094,"amazon","Alumni"," Senior Vendor Manager - Kitchen",2,1,2,4,5,2
22095,"amazon","Employee"," Anonymous Employee",2,1,1,2,3,1
22096,"amazon","Alumni"," Anonymous Employee",4,2,3,4,4,4
22097,"amazon","Employee"," Technical Program Manager",1,1,5,3,3,1
22098,"amazon","Employee"," Senior Manager, Product Management",3,1,3,3,5,4
22099,"amazon","Employee"," Anonymous Employee",3,2,2,3,3,2
22100,"amazon","Employee"," Software Development Engineer II",3,2,4,4,1,1
22101,"amazon","Alumni"," Order Picker",1,1,1,1,1,1
22102,"amazon","Employee"," Anonymous Employee",4,3,3,5,4,3
22103,"amazon","Employee"," Anonymous Employee",5,3,5,5,5,5
22104,"amazon","Employee"," Associate Marketing Manager",4,3,4,4,4,3
22105,"amazon","Alumni"," Anonymous Employee",3,3,3,3,3,3
22106,"amazon","Alumni"," Anonymous Employee",3,2,1,3,2,1
22107,"amazon","Alumni"," Software Development Engineer",2,1,4,3,2,2
22108,"amazon","Alumni"," Anonymous Employee",2,2,2,5,3,2
22109,"amazon","Employee"," SDE1",4,3,3,5,4,5
22110,"amazon","Employee"," Level I",4,4,4,3,5,4
22111,"amazon","Alumni"," Anonymous Employee",2,3,1,1,4,2
22112,"amazon","Employee"," Anonymous Employee",1,2,1,1,3,2
22113,"amazon","Alumni"," AFE Packer",5,4,4,4,5,5
22114,"amazon","Alumni"," Anonymous Employee",5,5,5,5,5,5
22115,"amazon","Employee"," IT Support Technician",2,2,1,2,2,1
22116,"amazon","Alumni"," Software Development Engineer",3,2,4,4,3,3
22117,"amazon","Employee"," Anonymous Employee",3,4,5,3,5,3
22118,"amazon","Employee"," Financial Analyst",3,1,3,3,4,2
22119,"amazon","Alumni"," Software Engineer",3,1,4,4,3,3
22120,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
22121,"amazon","Employee"," Software Development Engineer I",4,4,3,5,4,4
22122,"amazon","Employee"," Inbound Operations Associate",4,3,4,4,3,4
22123,"amazon","Alumni"," Anonymous Employee",4,3,3,3,3,3
22124,"amazon","Alumni"," Tier II Technical Support Specialist",4,3,3,4,4,2
22125,"amazon","Alumni"," Senior User Experience Designer",3,1,3,1,3,2
22126,"amazon","Employee"," Software Development Engineer II",1,1,1,2,2,1
22127,"amazon","Employee"," Anonymous Employee",5,3,4,5,5,4
22128,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
22129,"amazon","Employee"," Anonymous Employee",4,3,4,5,5,3
22130,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
22131,"amazon","Employee"," Anonymous Employee",3,2,5,4,5,2
22132,"amazon","Employee"," Anonymous Employee",2,4,3,3,4,1
22133,"amazon","Employee"," Anonymous Employee",2,3,1,3,3,1
22134,"amazon","Alumni"," Data Engineer",1,1,2,2,3,4
22135,"amazon","Employee"," Anonymous Employee",4,4,5,5,3,5
22136,"amazon","Employee"," Anonymous Employee",3,3,2,5,4,2
22137,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
22138,"amazon","Employee"," Software Development Engineer (SDE) II",5,5,5,5,5,5
22139,"amazon","Employee"," Human Resources Manager",3,2,4,2,2,2
22140,"amazon","Alumni"," Software Developer",1,1,1,1,1,1
22141,"amazon","Alumni"," Anonymous Employee",1,2,2,2,3,1
22142,"amazon","Alumni"," Customer Service Associate",4,5,5,5,5,2
22143,"amazon","Employee"," Stow",5,5,5,5,4,5
22144,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
22145,"amazon","Alumni"," Human Resources",2,1,1,4,4,2
22146,"amazon","Employee"," Anonymous Employee",2,1,1,1,2,2
22147,"amazon","Alumni"," Fulfillment Associate",3,2,1,3,3,2
22148,"amazon","Alumni"," Anonymous Employee",2,2,3,2,4,2
22149,"amazon","Employee"," Order Picker",1,1,1,1,2,1
22150,"amazon","Employee"," Anonymous Employee",5,4,5,5,5,4
22151,"amazon","Employee"," Finance Manager/Senior Financial Analyst",1,1,1,1,2,1
22152,"amazon","Alumni"," Customer Service Associate",2,1,2,3,2,2
22153,"amazon","Employee"," Amazon Warehouse Worker",4,4,4,4,4,3
22154,"amazon","Employee"," Assembly Line Worker",4,3,4,4,4,3
22155,"amazon","Employee"," Software Development Engineer II",4,3,5,4,3,4
22156,"amazon","Employee"," Anonymous Employee",3,4,2,2,3,1
22157,"amazon","Alumni"," Anonymous Employee",3,1,3,5,5,1
22158,"amazon","Employee"," Anonymous Employee",3,3,4,4,3,3
22159,"amazon","Employee"," Trainer",3,3,2,3,4,2
22160,"amazon","Employee"," Supervisor",4,3,3,3,3,3
22161,"amazon","Employee"," Fulfillment Associate",4,3,5,5,5,4
22162,"amazon","Employee"," Anonymous Employee",4,4,3,3,5,2
22163,"amazon","Employee"," Anonymous Employee",3,4,2,4,4,3
22164,"amazon","Employee"," Director",5,4,5,5,5,5
22165,"amazon","Employee"," Anonymous Employee",4,4,5,5,4,4
22166,"amazon","Alumni"," Picker Packer",4,1,4,4,4,4
22167,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,4
22168,"amazon","Alumni"," Software Developer Engineer In Test",3,2,2,4,5,1
22169,"amazon","Employee"," Anonymous Employee",3,2,2,3,3,1
22170,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
22171,"amazon","Employee"," Logistics Specialist",3,3,3,4,4,3
22172,"amazon","Employee"," Anonymous Employee",3,4,4,2,4,3
22173,"amazon","Employee"," Software Development Engineer II",4,3,4,4,5,5
22174,"amazon","Employee"," Outbound",4,3,5,5,4,3
22175,"amazon","Alumni"," Warehouse Associate",4,3,4,4,4,3
22176,"amazon","Employee"," Transportation Execution",4,3,4,4,4,3
22177,"amazon","Employee"," Anonymous Employee",4,4,4,4,4,4
22178,"amazon","Employee"," Store Associate",3,3,2,3,4,3
22179,"amazon","Employee"," Human Resources Assistant",5,1,5,5,3,5
22180,"amazon","Employee"," Amazon Warehouse Worker",2,1,1,1,3,1
22181,"amazon","Employee"," Anonymous Employee",2,2,2,3,2,3
22182,"amazon","Employee"," Senior Operations Manager",4,3,4,5,5,4
22183,"amazon","Alumni"," Anonymous Employee",3,3,3,3,4,3
22184,"amazon","Employee"," Warehouse Associate",1,1,1,1,1,1
22185,"amazon","Employee"," FC Associate",4,3,5,4,4,4
22186,"amazon","Alumni"," Anonymous Employee",4,3,4,4,3,3
22187,"amazon","Alumni"," Anonymous Employee",1,2,1,1,1,1
22188,"amazon","Alumni"," Recruiting Coordinator",2,2,2,3,3,2
22189,"amazon","Alumni"," Anonymous Employee",1,1,1,2,2,1
22190,"amazon","Employee"," Software Engineer",3,1,3,5,5,4
22191,"amazon","Employee"," Software Development Manager",3,2,3,3,3,2
22192,"amazon","Employee"," Program Specialist",3,1,4,3,2,1
22193,"amazon","Employee"," Anonymous Employee",3,3,3,3,3,3
22194,"amazon","Employee"," Anonymous Employee",3,5,5,4,3,3
22195,"amazon","Employee"," Tennessee",1,3,4,4,4,3
22196,"amazon","Alumni"," Packer",1,1,1,1,1,1
22197,"amazon","Employee"," Anonymous Employee",2,4,1,2,1,1
22198,"amazon","Alumni"," Order Entry Specialist",2,1,1,1,1,1
22199,"amazon","Employee"," Anonymous Employee",1,1,1,4,2,1
22200,"amazon","Alumni"," Warehouse Associate",4,2,5,3,3,3
22201,"amazon","Employee"," Anonymous Employee",4,1,3,4,2,3
22202,"amazon","Alumni"," Intern",4,4,4,4,4,4
22203,"amazon","Employee"," Anonymous Employee",4,3,5,5,3,4
22204,"amazon","Employee"," Software Development Engineer I",4,4,4,4,4,3
22205,"amazon","Employee"," Financial Analyst II",4,3,4,5,4,3
22206,"amazon","Alumni"," Anonymous Employee",3,1,2,3,3,2
22207,"amazon","Employee"," Picker",3,1,2,2,2,2
22208,"amazon","Employee"," Area Manager",3,2,3,5,4,1
22209,"amazon","Employee"," Anonymous Employee",5,4,3,2,3,2
22210,"amazon","Alumni"," Receiving Associate",1,1,1,1,1,1
22211,"amazon","Employee"," Anonymous Employee",4,3,5,5,4,4
22212,"amazon","Employee"," Inbound Problem Solver",3,2,1,4,2,2
22213,"amazon","Employee"," Seasonal Process Assistant",5,4,5,5,4,3
22214,"amazon","Alumni"," Customer Service Associate",5,5,5,5,5,5
22215,"amazon","Employee"," Anonymous Employee",3,2,3,2,2,3
22216,"amazon","Employee"," Software Development Engineer",3,1,2,2,4,4
22217,"amazon","Employee"," I Work Every Department",2,4,2,3,1,4
22218,"amazon","Alumni"," Anonymous Employee",5,1,1,1,1,1
22219,"amazon","Alumni"," Regional Marketing Consultant",4,3,3,5,5,4
22220,"amazon","Alumni"," Anonymous Employee",2,1,1,3,3,1
22221,"amazon","Alumni"," Anonymous Employee",3,3,4,4,5,2
22222,"amazon","Employee"," Anonymous Employee",4,2,5,5,3,5
22223,"amazon","Alumni"," Anonymous Employee",2,4,4,3,2,2
22224,"amazon","Employee"," Anonymous Employee",4,4,4,4,3,4
22225,"amazon","Employee"," Anonymous Employee",4,3,2,3,4,2
22226,"amazon","Employee"," Software Development Manager",3,1,3,5,3,4
22227,"amazon","Employee"," Technical Program Manager II",3,1,2,4,4,1
22228,"amazon","Employee"," Anonymous Employee",3,2,1,3,3,3
22229,"amazon","Employee"," Anonymous Employee",3,5,2,2,5,2
22230,"amazon","Employee"," Warehouse Associate",1,2,1,2,4,1
22231,"amazon","Alumni"," Warehouse Associate",1,1,1,1,2,1
22232,"amazon","Alumni"," Investigation Specialist Lead",1,1,1,4,3,1
22233,"amazon","Employee"," Anonymous Employee",4,4,4,3,4,4
22234,"amazon","Alumni"," Anonymous Employee",3,1,1,3,4,1
22235,"amazon","Alumni"," Stower",3,2,3,2,1,3
22236,"amazon","Alumni"," Warehouse Worker",3,3,3,4,4,3
22237,"amazon","Employee"," SDE2",4,2,4,4,3,3
22238,"amazon","Employee"," Software Engineering",5,4,5,5,3,4
22239,"amazon","Alumni"," Anonymous Employee",1,3,1,1,3,1
22240,"amazon","Employee"," Associate Vendor Manager",3,2,4,4,4,3
22241,"amazon","Employee"," Anonymous Employee",3,3,3,3,3,2
22242,"amazon","Employee"," Seller Support",1,3,4,4,4,3
22243,"amazon","Alumni"," Warehouse Associate",1,1,1,1,2,1
22244,"amazon","Alumni"," Anonymous Employee",4,1,2,3,4,3
22245,"amazon","Employee"," Director",3,1,3,3,3,3
22246,"amazon","Employee"," Problem Solver",4,4,4,4,4,3
22247,"amazon","Employee"," Anonymous Employee",3,3,4,3,3,4
22248,"amazon","Alumni"," Stower, Picker, Packer, and Dock Worker",5,3,4,2,3,4
22249,"amazon","Employee"," Process Assistant",5,3,5,5,4,4
22250,"amazon","Employee"," Business Analyst",2,1,1,4,1,1
22251,"amazon","Alumni"," Problem Solver",2,2,2,2,2,2
22252,"amazon","Alumni"," Inventory",1,1,1,1,1,1
22253,"amazon","Alumni"," Anonymous Employee",3,2,3,3,2,3
22254,"amazon","Employee"," Software Development Engineer",1,1,2,5,2,1
22255,"amazon","Alumni"," Anonymous Employee",4,4,3,5,5,3
22256,"amazon","Employee"," Amazon Fulfillment Associate",4,2,4,5,1,3
22257,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
22258,"amazon","Alumni"," Fulfillment Associate",5,3,5,5,5,1
22259,"amazon","Employee"," Anonymous Employee",4,3,4,3,4,4
22260,"amazon","Alumni"," Anonymous Employee",3,1,2,3,2,2
22261,"amazon","Employee"," Anonymous Employee",2,3,1,1,4,3
22262,"amazon","Employee"," Anonymous Employee",3,3,3,3,3,3
22263,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
22264,"amazon","Employee"," Anonymous Employee",4,4,3,4,3,3
22265,"amazon","Employee"," Anonymous Employee",5,3,5,5,4,4
22266,"amazon","Employee"," Anonymous Employee",2,1,2,1,4,1
22267,"amazon","Alumni"," Producer",2,3,3,2,1,2
22268,"amazon","Alumni"," Business Analyst, Program Manager",2,1,3,4,3,2
22269,"amazon","Alumni"," Financial Analyst II",2,1,1,5,3,2
22270,"amazon","Alumni"," Facilities Technician III",3,2,2,3,4,3
22271,"amazon","Employee"," Software Development Engineer",3,2,2,3,3,1
22272,"amazon","Employee"," Anonymous Employee",3,1,4,3,3,3
22273,"amazon","Employee"," Warehoure Associate (Outbound)",4,4,5,4,5,3
22274,"amazon","Employee"," Washington",2,1,2,3,4,1
22275,"amazon","Employee"," Software Development Engineer",2,1,2,3,3,3
22276,"amazon","Employee"," Anonymous Employee",5,3,2,4,5,2
22277,"amazon","Employee"," Support Engineer IV",3,1,1,3,1,1
22278,"amazon","Employee"," Trainer",3,3,3,3,3,3
22279,"amazon","Alumni"," Packer",2,1,1,5,3,1
22280,"amazon","Employee"," Fulfillment Associate",4,3,4,5,4,4
22281,"amazon","Alumni"," Senior Product Manager",4,2,4,4,3,4
22282,"amazon","Alumni"," Anonymous Employee",4,3,5,3,3,3
22283,"amazon","Employee"," Anonymous Employee",3,1,1,4,3,2
22284,"amazon","Alumni"," Anonymous Employee",2,2,2,2,4,1
22285,"amazon","Alumni"," Anonymous Employee",3,2,3,3,3,2
22286,"amazon","Alumni"," Associate Program Manager",3,3,3,3,3,3
22287,"amazon","Employee"," Anonymous Employee",1,1,1,4,2,1
22288,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
22289,"amazon","Employee"," Worker",5,4,4,4,4,4
22290,"amazon","Employee"," Anonymous Employee",2,3,3,3,3,2
22291,"amazon","Employee"," Recruiting Coordinator",4,2,4,3,3,2
22292,"amazon","Employee"," Process Assistant",4,5,3,4,4,3
22293,"amazon","Alumni"," Anonymous Employee",4,4,1,5,2,4
22294,"amazon","Employee"," Area Manager",3,3,4,4,4,3
22295,"amazon","Alumni"," Sales Associate Women&#039,s Shoes",3,3,4,4,2,3
22296,"amazon","Employee"," Anonymous Employee",3,1,4,4,4,3
22297,"amazon","Employee"," Anonymous Employee",4,3,3,4,3,3
22298,"amazon","Employee"," Anonymous Employee",4,3,5,5,3,4
22299,"amazon","Employee"," Finance Manager",3,1,4,4,4,2
22300,"amazon","Employee"," Anonymous Employee",3,4,2,3,2,2
22301,"amazon","Alumni"," Senior Network Technician",1,1,1,1,4,1
22302,"amazon","Employee"," Senior Online Marketing Manager",4,1,3,3,4,3
22303,"amazon","Employee"," Seattle",1,1,1,3,3,3
22304,"amazon","Employee"," Technical Recruiter",5,3,4,4,3,4
22305,"amazon","Employee"," Warehouse Lead",4,2,4,3,4,1
22306,"amazon","Employee"," Anonymous Employee",4,4,4,3,4,5
22307,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
22308,"amazon","Alumni"," Anonymous Employee",3,1,4,3,4,3
22309,"amazon","Employee"," Ambassador",5,4,3,3,3,2
22310,"amazon","Employee"," Anonymous Employee",1,1,2,2,2,2
22311,"amazon","Alumni"," Anonymous Employee",1,3,4,4,4,3
22312,"amazon","Alumni"," Anonymous Employee",1,1,1,1,2,1
22313,"amazon","Employee"," Washington",5,4,5,5,4,5
22314,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
22315,"amazon","Employee"," Anonymous Employee",4,3,5,4,2,4
22316,"amazon","Employee"," Human Resources Project Manager",3,2,4,4,3,3
22317,"amazon","Alumni"," Anonymous Employee",3,2,2,4,4,3
22318,"amazon","Alumni"," Amazon Work From Home Customer Service Temp",4,4,5,4,4,4
22319,"amazon","Alumni"," Senior Manager Global Procurement",2,1,1,2,3,1
22320,"amazon","Employee"," Warehouse Associate",1,1,1,1,2,1
22321,"amazon","Employee"," Logistics Manager",4,2,4,5,4,4
22322,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
22323,"amazon","Employee"," Ops Manager",4,3,5,3,4,4
22324,"amazon","Alumni"," Facilities Tech",4,3,3,4,4,3
22325,"amazon","Alumni"," Anonymous Employee",4,4,5,4,4,5
22326,"amazon","Alumni"," Anonymous Employee",4,1,3,2,3,1
22327,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
22328,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
22329,"amazon","Employee"," Anonymous Employee",4,3,4,3,5,4
22330,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
22331,"amazon","Employee"," Program Manager (Non-tech)",2,1,3,5,5,1
22332,"amazon","Employee"," Software Development Engineer III",5,4,5,5,5,4
22333,"amazon","Employee"," Software Development Engineer",4,3,5,3,3,4
22334,"amazon","Employee"," Software Development Manager",2,1,3,3,2,2
22335,"amazon","Alumni"," Sales",1,1,1,1,1,1
22336,"amazon","Employee"," Part Time Package Handler",5,5,5,5,5,5
22337,"amazon","Alumni"," Picker",2,4,3,1,4,1
22338,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
22339,"amazon","Alumni"," Anonymous Employee",4,5,5,4,3,5
22340,"amazon","Employee"," Anonymous Employee",1,1,1,1,1,1
22341,"amazon","Alumni"," Instructional Designer",2,3,2,1,4,2
22342,"amazon","Alumni"," Customer Service Associate",4,5,4,4,4,3
22343,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
22344,"amazon","Alumni"," Tote Wrangler",1,1,4,5,2,4
22345,"amazon","Employee"," Software Development Manager",4,3,5,4,3,3
22346,"amazon","Employee"," Flow Fulfillment Associate",3,2,4,3,5,3
22347,"amazon","Employee"," Anonymous Employee",5,5,5,5,5,5
22348,"amazon","Alumni"," Anonymous Employee",2,3,2,2,2,5
22349,"amazon","Employee"," Picker",4,2,3,4,5,3
22350,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
22351,"amazon","Employee"," Program Specialist",3,3,3,2,3,4
22352,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
22353,"amazon","Employee"," Inbound Associate",4,2,4,3,4,3
22354,"amazon","Employee"," Anonymous Employee",5,4,5,3,2,4
22355,"amazon","Alumni"," Anonymous Employee",2,3,2,2,2,5
22356,"amazon","Alumni"," Picker",1,2,1,1,2,1
22357,"amazon","Alumni"," Data Analyst",4,4,4,4,4,4
22358,"amazon","Alumni"," Data Center Operations Manager",1,3,2,1,4,1
22359,"amazon","Alumni"," Picker",5,4,5,5,5,4
22360,"amazon","Employee"," Fulfillment Associate",2,1,1,1,4,1
22361,"amazon","Employee"," Software Development Engineer I",3,2,3,4,3,3
22362,"amazon","Alumni"," Fulfillment Associate",4,3,4,2,5,2
22363,"amazon","Employee"," Packer",5,3,4,4,4,3
22364,"amazon","Employee"," Customer Service Representative",5,5,5,5,5,5
22365,"amazon","Employee"," Corporate Counsel",2,1,2,3,4,3
22366,"amazon","Employee"," Anonymous Employee",2,3,4,4,4,3
22367,"amazon","Alumni"," Area Manager",4,2,4,4,4,3
22368,"amazon","Alumni"," Order Picker",4,4,3,4,3,4
22369,"amazon","Employee"," Facilities Manager",3,3,3,5,5,3
22370,"amazon","Alumni"," Fulfillment Associate",1,3,4,4,4,3
22371,"amazon","Employee"," Fulfillment Associate",1,1,1,1,3,1
22372,"amazon","Employee"," Anonymous Employee",2,3,4,4,4,3
22373,"amazon","Employee"," Research Scientist",4,3,4,3,3,4
22374,"amazon","Alumni"," Program Manager",4,2,4,4,3,4
22375,"amazon","Alumni"," Customer Service Associate",4,4,3,4,3,3
22376,"amazon","Employee"," Anonymous Employee",3,2,2,2,4,2
22377,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
22378,"amazon","Alumni"," Anonymous Employee",1,1,1,1,1,1
22379,"amazon","Alumni"," Area Manager",1,2,1,5,4,1
22380,"amazon","Employee"," Product Manager",4,2,3,4,4,4
22381,"amazon","Employee"," Fulfillment Associate",4,5,3,4,4,3
22382,"amazon","Employee"," Software Engineer",4,4,3,4,4,3
22383,"amazon","Alumni"," Human Resources Business Partner",3,1,2,4,2,2
22384,"amazon","Alumni"," SDE2",3,1,2,4,3,4
22385,"amazon","Alumni"," Warehouse Associate",3,4,4,5,3,2
22386,"amazon","Employee"," Anonymous Employee",1,1,1,1,1,2
22387,"amazon","Employee"," Virtual Customer Service",3,2,3,5,5,3
22388,"amazon","Employee"," Anonymous Employee",3,2,1,4,3,3
22389,"amazon","Alumni"," Lead Designer",4,3,5,4,4,5
22390,"amazon","Employee"," Warehouse Associate",5,3,4,5,5,5
22391,"amazon","Employee"," Corporate Counsel",1,1,1,3,2,3
22392,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
22393,"amazon","Employee"," Software Development Manager II",4,3,5,4,4,3
22394,"amazon","Employee"," Support Engineer III",3,2,3,3,3,2
22395,"amazon","Employee"," Senior Product Manager",2,2,1,2,4,1
22396,"amazon","Alumni"," Anonymous Employee",2,1,1,4,5,1
22397,"amazon","Employee"," Software Development Engineer II",4,2,5,4,3,2
