Company,jobtitle,overall_ratings,workLifebalance_ratings,culturevalues_ratings,carreropportunities_ratings,benefits_ratings,seniormangemnet_ratings
amazon,Senior Investigator Specialist,5,5,5,4,5,5
amazon,Senior Investment Manager,3,4,4,2,2,4
amazon,Senior Learning Specialist,4,3,3,4,4,2
amazon,Senior Learning and Talent Development Specialist,5,5,5,5,5,5
amazon,Senior Linux Engineer,5,5,5,5,5,5
amazon,Senior Management,5,4,4,4,5,5
amazon,Senior Management of Software Engineering,4,4,4,5,5,5
amazon,Senior Manager,4,3,4,4,4,4
amazon,Senior Manager - Retail,5,5,4,4,4,5
amazon,Senior Manager NACF,4,2,5,5,5,4
amazon,Senior Manager Product Management,5,4,4,5,3,5
amazon,Senior Manager Software Development,4,4,4,4,4,4
amazon,Senior Manager Software Development Engineering,5,4,5,5,4,5
amazon,Senior Manager With Development,5,4,5,5,5,5
amazon,Senior Marketing Manager,4,3,4,4,4,4
amazon,Senior Marketing Specialist,3,1,2,3,4,3
amazon,Senior NA Digital Customer Service Associate,5,3,5,1,5,3
amazon,Senior Network Engineer,4,3,4,5,4,4
amazon,Senior Network Planning Manager,4,2,4,5,4,4
amazon,Senior Online Marketing Manager,4,1,3,3,4,3
amazon,Senior Operation Exectiuve,5,5,5,5,5,5
amazon,Senior Operations Analyst,5,4,5,5,5,5
amazon,Senior Operations Manager,5,3,5,5,5,4
amazon,Senior Ops Lead,4,5,4,5,4,4
amazon,Senior PM,4,5,4,4,4,3
amazon,Senior Partner Marketing Manager,5,5,5,5,5,5
amazon,Senior Principal Product Manager,3,1,1,4,4,1
amazon,Senior Principal Technologist,5,4,4,5,5,5
amazon,Senior ProServe Consultant,5,4,5,5,5,5
amazon,Senior Process Analyst,4,5,5,4,4,4
amazon,Senior Process Associate,4,4,4,3,4,3
amazon,Senior Procurement Manager,4,2,4,4,5,4
amazon,Senior Prod Manager,4,1,4,4,4,4
amazon,Senior Produce Specialist,5,4,5,5,4,5
amazon,Senior Product Compliance Associate,5,2,5,4,4,3
amazon,Senior Product Management,5,3,5,5,5,4
amazon,Senior Product Manager,4,3,4,4,4,4
amazon,Senior Product Manager - Sponsored Products,5,3,4,5,5,4
amazon,Senior Product Manager - Technical,4,3,4,4,4,4
amazon,Senior Product Manager Technical,4,4,5,4,4,4
amazon,Senior Product Manager Technical Products,5,4,4,5,4,5
amazon,Senior Product Marketing Manager,3,3,3,3,3,3
amazon,Senior Program Manager,4,3,4,4,4,4
amazon,Senior Program Manager - Payments,5,4,5,5,5,5
amazon,Senior Program Manager Learning Experience,5,5,5,5,5,5
amazon,Senior Programmer/Writer,5,5,5,4,5,5
amazon,Senior Project Manager,3,3,4,4,4,3
amazon,Senior Propositions and Strategy Manager,\N,4,5,5,5,5
amazon,Senior QA Engineer,5,4,5,5,4,5
amazon,Senior Quality Assurance Analyst,4,4,3,3,4,4
amazon,Senior Quality Assurance Engineer,4,3,4,4,4,4
amazon,Senior Quality Engineer,4,4,4,4,4,3
amazon,Senior Quality Services Associate,5,5,5,5,4,4
amazon,Senior RME,5,4,5,5,5,4
amazon,Senior Recruiter,4,3,4,4,4,4
amazon,Senior Representative Operations,4,2,3,2,3,4
amazon,Senior Research Analyst,5,3,5,5,4,5
amazon,Senior Research Associate,4,4,4,3,4,4
amazon,Senior Researcher,5,4,5,5,4,4
amazon,Senior Risk Analyst,5,4,5,5,4,4
amazon,Senior Risk Investigator,4,2,4,3,3,2
amazon,Senior Sales Executive,5,3,5,5,5,5
amazon,Senior Sales Manager,5,3,5,5,5,5
amazon,Senior Sales Operations Manager,5,3,4,5,3,4
amazon,Senior Scientist,4,3,4,5,4,4
amazon,Senior Sdm,5,3,5,4,4,3
amazon,Senior Security Architect,5,4,5,5,5,4
amazon,Senior Security Officer,3,3,3,3,3,3
amazon,Senior Seller Support Associate,5,5,5,5,4,4
amazon,Senior Senior Software Development Engineer,5,5,5,5,5,4
amazon,Senior Software Dev Manager,5,3,3,4,4,5
amazon,Senior Software Developer,4,2,4,4,4,4
amazon,Senior Software Development Engineer,4,3,4,5,4,4
amazon,Senior Software Development Engineer In Test,1,1,1,4,5,2
amazon,Senior Software Development Engineer in Test,5,4,4,4,4,4
amazon,Senior Software Development Engineer-II,4,4,3,3,4,2
amazon,Senior Software Development Manager,5,4,4,4,4,4
amazon,Senior Software Engineer,4,3,4,4,4,4
amazon,Senior Software Engineer Intern,4,4,4,4,4,4
amazon,Senior Software Engineering,4,4,4,5,4,4
amazon,Senior Software Engineering Manager,5,3,5,5,5,4
amazon,Senior Software Tester,4,3,5,4,2,3
amazon,Senior Solution Architect,5,5,5,5,4,4
amazon,Senior Solutions Architect,5,4,5,5,4,5
amazon,Senior Sourcing Manager,4,3,5,3,3,3
amazon,Senior Staffing Coordinator,5,2,5,5,5,4
amazon,Senior Staffing Specialist,5,3,5,5,5,4
amazon,Senior Supply Chain Program Manager,5,4,4,5,4,4
amazon,Senior Support Engineer,5,4,5,4,4,4
amazon,Senior Systems Engineer,4,3,3,3,4,3
amazon,Senior TPM,4,3,4,4,4,5
amazon,Senior Tax Analyst,5,3,4,5,5,4
amazon,Senior Tax Manager,5,5,5,5,5,1
amazon,Senior Technical Account Manager,5,4,5,5,5,5
amazon,Senior Technical Consultant,5,4,5,5,4,4
amazon,Senior Technical Product Manager,4,3,4,4,4,3
amazon,Senior Technical Program Manager,4,4,4,5,4,4
amazon,Senior Technical Project Manager,4,4,5,4,5,4
amazon,Senior Technical Recruiter,4,3,4,4,4,4
amazon,Senior Technical Support Advisor,4,3,5,3,4,2
amazon,Senior Technical Support Associate,1,1,2,3,1,1
amazon,Senior Technical Support Engineer,4,5,4,5,4,4
amazon,Senior Technical Trainer,5,4,5,5,5,5
amazon,Senior Technical Writer,5,4,5,4,4,4
amazon,Senior Test Engineer,4,4,4,3,5,3
amazon,Senior Trade Compliance IT,5,5,5,5,5,5
amazon,Senior Trainer,5,4,5,4,4,4
amazon,Senior Transaction Risk Investigator Specialist,3,3,3,3,3,3
amazon,Senior User Experience Designer,4,4,4,4,4,4
amazon,Senior User Experience Researcher,4,4,4,5,4,4
amazon,Senior Vendor Management,2,2,4,3,4,1
amazon,Senior Vendor Manager,3,2,3,3,4,3
amazon,Senior Vendor Operations Associate,4,3,4,4,2,2
amazon,Senior Vice President,5,4,5,5,5,4
amazon,Senior Web Applications Developer,5,4,5,5,4,5
amazon,Senior Workforce Analyst,5,4,4,5,5,4
amazon,Service Associate,3,1,2,2,2,1
amazon,Service Delivery Manager,4,4,5,5,4,4
amazon,Service Technician,4,4,4,5,4,4
amazon,Service Technician II,3,4,4,2,4,2
amazon,Share Service Analyst,3,3,4,3,4,3
amazon,Share Service Analyst Uk,3,2,4,2,4,5
amazon,Shared Service Manager,5,4,5,5,5,4
amazon,Shared Services,5,5,5,5,5,5
amazon,Shift Assistant,2,3,3,4,4,3
amazon,Shift Lead,3,2,4,3,3,3
amazon,Shift Manager,4,3,4,4,4,3
amazon,Shift Manager-Logistics,5,4,4,5,4,4
amazon,Shift Supervisor,5,5,5,4,4,4
amazon,Ship Clerk,3,3,3,3,4,3
amazon,Ship Dock Associate,4,3,4,3,4,3
amazon,Ship Dock PA,3,2,2,2,2,3
amazon,Ship Dock Worker,4,4,5,4,5,3
amazon,Shipper/Receiver,1,1,3,1,5,1
amazon,Shipping,4,3,3,3,4,3
amazon,Shipping Associate,3,2,2,3,2,2
amazon,Shipping Clerk,4,3,4,4,4,3
amazon,Shipping Handler,4,4,5,3,3,4
amazon,Shipping Supervisor,3,3,4,4,4,3
amazon,Shipping and Delivery Associate,5,5,5,3,2,5
amazon,Shipping and Receiving,4,3,4,3,3,2
amazon,Shipping and Receiving Associate,5,4,4,4,4,4
amazon,Shipping and Receiving Specialist,3,1,5,3,2,3
amazon,Shooter,4,3,4,3,3,4
amazon,Shopper,4,5,4,2,3,4
amazon,Short Term Associate,5,4,4,5,5,4
amazon,Shuttle Bus Driver,5,5,5,5,5,5
amazon,Singles,4,4,4,4,4,3
amazon,Site Editor,2,2,4,2,3,3
amazon,Site Leader,5,4,5,5,5,5
amazon,Site Merchandiser,3,3,3,3,4,3
amazon,Site Merchandiser Specialist,4,3,3,5,3,4
amazon,Site Merchandiser/Associate Vendor Manager,5,5,5,5,5,5
amazon,Site Trainer,4,4,5,5,5,3
amazon,Site Trainer ­ Lead Feb,4,3,4,4,4,3
amazon,Site Training Specialist,2,1,3,2,1,2
amazon,Skilled Technical Worker,1,3,5,2,5,2
amazon,Slam Operator,4,3,3,3,3,4
amazon,Sller Support,3,4,3,3,4,3
amazon,Social Media Ambassador,4,3,3,4,5,3
amazon,Social Media Evaluator,5,5,5,5,5,5
amazon,Social Media Manager,3,1,3,3,3,2
amazon,Social Media Specialist,3,4,3,4,4,4
amazon,Software Design Engineer,2,3,3,2,3,2
amazon,Software Dev Manager,2,1,2,2,2,1
amazon,Software Develelopment Engineer II,4,4,4,5,3,4
amazon,Software Developer,3,3,3,4,3,3
amazon,Software Developer - Test,4,3,5,4,5,3
amazon,Software Developer Engineer,5,4,5,5,4,5
amazon,Software Developer Support Engineer,5,3,3,5,3,3
amazon,Software Developing Engineer I,4,2,4,5,4,3
amazon,Software Development Engineer,4,3,4,4,4,3
amazon,Software Development Engineer (SDE) II,5,5,5,5,5,5
amazon,Software Development Engineer - II,4,2,4,3,3,3
amazon,Software Development Engineer Amazon,4,5,5,5,5,5
amazon,Software Development Engineer I,4,3,4,4,4,3
amazon,Software Development Engineer II,4,3,4,4,4,3
amazon,Software Development Engineer III,3,3,4,4,4,3
amazon,Software Development Engineer III/Senior Engineer,4,3,4,4,4,4
amazon,Software Development Engineer IIo,4,4,4,4,4,4
amazon,Software Development Engineer IV,5,3,5,5,5,4
amazon,Software Development Engineer In Test,4,3,4,4,4,3
amazon,Software Development Engineer In Test I,3,2,3,3,3,1
amazon,Software Development Engineer In Test II,3,2,3,3,4,3
amazon,Software Development Engineer In Test Intern,3,3,4,4,4,3
amazon,Software Development Engineer In Test Manager,5,3,4,1,4,3
amazon,Software Development Engineer Intern,4,3,4,4,4,4
amazon,Software Development Engineer(SDE-II),4,3,3,4,4,3
amazon,Software Development Engineer-2,4,3,3,4,3,2
amazon,Software Development Engineer-II,4,4,4,5,5,4
amazon,Software Development EngineerAt Amazon,3,1,1,4,3,2
amazon,Software Development Intern,4,3,4,4,3,3
amazon,Software Development Manager,4,3,4,4,4,4
amazon,Software Development Manager II,4,3,5,4,4,3
amazon,Software Development Manager III,4,4,4,4,4,4
amazon,Software Development Test Engineer,5,4,4,5,4,4
amazon,Software Engineer,4,3,4,4,4,3
amazon,Software Engineer -2,3,1,4,4,5,2
amazon,Software Engineer I,4,3,4,4,4,3
amazon,Software Engineer II,4,3,4,4,4,3
amazon,Software Engineer III,4,3,4,4,4,4
amazon,Software Engineer In Test,5,4,5,4,4,4
amazon,Software Engineer New Grad,4,4,5,5,4,4
amazon,Software Engineer Tech Lead,5,4,5,5,4,4
amazon,Software Engineer Test I,5,4,4,5,4,4
amazon,Software Engineer-II,3,3,3,4,3,3
amazon,Software Engineering,5,4,5,5,3,4
amazon,Software Engineering Intern,4,4,5,5,5,4
amazon,Software Engineering Manager,4,4,5,5,5,5
amazon,Software QA Engineer,5,4,5,5,5,5
amazon,Software QA Manager,5,4,5,5,4,5
amazon,Software Quality Assurance Engineer,4,3,4,4,4,4
amazon,Software Quality Assurance Engineer and Testers,3,3,4,4,4,3
amazon,Software Quality Engineer,4,3,4,2,4,2
amazon,Software Support Engineer,5,3,5,5,4,4
amazon,Software Test Analyst,4,3,3,4,4,3
amazon,Software Test Engineer,5,5,5,5,5,5
amazon,Solution Architect,4,3,4,4,3,4
amazon,Solutions Architect,5,4,5,5,4,4
amazon,Solutions Architect AWS,2,2,2,3,2,1
amazon,Solutions Architect III,3,1,3,2,4,3
amazon,Solutions Architect Manager,5,3,5,5,5,4
amazon,Solutions Architect Specialist,5,5,5,5,5,5
amazon,Solutions Architecture,5,3,5,4,4,4
amazon,Solutions Delivery Manager,5,2,5,5,3,5
amazon,Sort,5,5,5,5,5,5
amazon,Sort Associate,5,4,5,5,5,4
amazon,Sort Associate I Present,4,5,4,4,4,3
amazon,Sort Center,3,4,4,4,4,3
amazon,Sort Center Area Manager,3,3,4,2,4,4
amazon,Sort Center Associate,4,4,4,3,4,3
amazon,Sort Center Employee,5,5,5,5,4,5
amazon,Sort Center Fulfillment Associate,4,1,5,5,4,4
amazon,Sort Center MKE5,2,1,2,1,4,2
amazon,Sort Center Variable,4,3,5,3,4,4
amazon,Sortation,3,3,3,3,3,3
amazon,Sortation Associate,3,3,3,3,3,3
amazon,Sortation Shift Manager,4,3,4,4,4,3
amazon,Sorter,4,4,3,3,3,3
amazon,Sorter/Puller,1,4,1,1,1,1
amazon,Sorter/Scanner,4,4,4,4,4,4
amazon,Sourcer,5,4,5,5,4,4
amazon,Sourcing Oorinaor,5,3,4,5,5,4
amazon,Sourcing Recruiter,5,4,5,5,4,4
amazon,Sourcing Specialist,5,4,5,5,5,5
amazon,South Carolina (SC),3,2,3,4,4,2
amazon,Specialist,3,2,3,3,3,2
amazon,Specialist Listings,5,4,5,5,4,5
amazon,Specialist Sales,5,5,5,5,5,5
amazon,Specialty Team Member,1,1,1,4,2,1
amazon,Sports Editor,4,3,5,5,4,4
amazon,Sps Associate,5,5,5,5,5,5
amazon,Sr. Manager,5,4,4,5,4,4
amazon,St Operations Manager,5,3,5,5,5,4
amazon,Staff Accountant,3,2,2,4,4,3
amazon,Staffing Coordinator,4,2,4,5,3,4
amazon,Staffing Lead,5,5,5,5,5,5
amazon,Staffing Specialist,3,2,3,3,4,2
amazon,Starsem,4,3,5,5,5,4
amazon,Startup Project Manager,5,4,5,5,5,5
amazon,Station Operations Manager,4,1,4,4,4,4
amazon,Stock Plan Administrator,4,5,4,4,4,5
amazon,Stocker,4,4,4,4,4,5
amazon,Stoer,4,3,2,3,4,3
amazon,Store Associate,4,4,4,4,5,4
amazon,Store Coordinator,3,3,2,3,4,1
amazon,Stores Coordinator,5,4,5,5,3,5
amazon,Stow,3,3,4,3,4,3
amazon,Stow Ambassador,5,3,3,1,5,1
amazon,Stow Associate,2,1,3,3,3,3
amazon,Stow Pa,5,4,5,5,4,5
amazon,Stow/Problem Solve,3,3,3,2,4,3
amazon,Stowe/Warehouse,1,1,1,1,1,1
amazon,Stower,3,3,3,3,4,3
amazon,Stower Problem Solver,2,1,3,2,4,2
amazon,Stower/Picker,4,4,4,3,5,3
amazon,Strategic Account Executive,5,3,3,3,3,4
amazon,Strategic Account Manager,5,4,5,5,5,4
amazon,Strategic Alliance Manager,5,3,3,5,5,5
amazon,Student Employee,5,5,5,5,5,5
amazon,Student Worker,5,2,1,2,1,5
amazon,Stylist,3,2,1,2,3,1
amazon,Subject Matter Expert,5,4,4,4,4,4
amazon,Supervisor,3,3,3,3,3,3
amazon,Supervisor/PA,5,5,5,5,5,3
amazon,Supplier Manager,5,5,4,5,5,5
amazon,Supply Chain,3,3,3,2,4,2
amazon,Supply Chain Manager,5,4,5,5,5,5
amazon,Supply Chain Program Manager,3,2,4,4,4,3
amazon,Support,1,1,1,1,1,2
amazon,Support Analyst,2,1,2,2,2,1
amazon,Support Engineer,3,3,4,4,4,3
amazon,Support Engineer II,3,3,3,3,4,3
amazon,Support Engineer III,4,3,3,4,4,3
amazon,Support Engineer IV,4,2,3,4,3,3
amazon,Support Manager,5,3,4,5,5,5
amazon,Support Operations Analyst,4,3,5,4,3,4
amazon,Support Services Phase I,5,5,5,5,5,5
amazon,Support Specialist,5,4,5,5,3,5
amazon,Support Team Lead,3,3,2,5,1,1
amazon,SysDE,5,5,3,4,5,4
amazon,Systems Administrator,5,1,5,5,4,4
amazon,Systems Analyst,4,4,4,5,5,5
amazon,Systems Develomenet Engineer,5,5,5,4,4,4
amazon,Systems Development Engineer,4,4,4,5,4,4
amazon,Systems Development Manager,5,5,4,5,5,5
amazon,Systems Engineer,4,3,4,4,4,4
amazon,Systems Engineer Associate,4,4,4,5,3,3
amazon,Systems Engineer II,4,3,4,4,4,4
amazon,Systems Engineering Manager,5,5,5,5,5,5
amazon,Systems Manager,3,4,4,2,3,3
amazon,Systems Security Engineer,5,5,4,5,5,3
amazon,T R I,4,5,3,3,5,2
amazon,T4 Lead,5,5,5,5,4,4
amazon,TADP,5,5,5,5,5,5
amazon,TAM,4,3,4,4,4,3
amazon,TCS-Lead,5,2,4,3,3,2
amazon,TCSA,3,3,4,3,3,3
amazon,TCSA (Abuse) AWS Customer Service,5,3,5,5,3,3
amazon,TCSS,4,3,3,5,5,3
amazon,TOC,3,3,3,3,3,2
amazon,TOC Support Amazon Logistics,5,5,5,4,5,5
amazon,TPM,4,2,3,4,4,3
amazon,TPM&amp,\N,\N,3,3,3,3
amazon,TPPM,2,2,4,1,2,4
amazon,TRMS - BRI - German,1,1,1,2,3,2
amazon,TRMS BRI,5,5,5,5,5,5
amazon,TSC Engagement Senior Coordinator,1,1,1,1,1,1
amazon,Tachnicalbsupport Associate,5,5,5,5,5,5
amazon,Tainer,3,2,2,3,3,1
amazon,Talent Acquisition,4,4,5,5,4,5
amazon,Talent Acquisition Manager,4,4,5,5,3,4
amazon,Talent Sourcer,4,3,4,5,3,3
amazon,Talent Supply Chain Solutions Lead,5,3,4,5,5,4
amazon,Tamil Nadu,4,4,5,3,4,4
amazon,Tax Analyst,3,4,4,4,4,4
amazon,Tax Manager,4,3,4,4,5,4
amazon,Teacher,\N,5,5,5,5,5
amazon,Team Lead,4,4,4,4,4,4
amazon,Team Lead - Fraud and Risk Management,3,1,3,3,3,2
amazon,Team Lead Home &amp,\N,5,4,5,4,4
amazon,Team Leader,4,3,4,4,4,4
amazon,Team Leader IT Support,5,4,5,5,4,4
amazon,Team Manager,4,4,4,4,4,4
amazon,Team Manager Customer Service,5,4,5,5,2,3
amazon,Team Member,1,1,1,1,1,1
amazon,Team Supervisor,5,3,5,5,4,4
amazon,Teamleiter,2,2,1,3,1,2
amazon,Teamleiter Logistik,4,4,5,3,3,3
amazon,Teammanager,1,1,1,1,1,1
amazon,Tech I,2,2,1,2,3,2
amazon,Tech I RME,5,4,4,3,5,5
amazon,Tech III,4,4,3,4,5,4
amazon,Tech Leader,2,2,4,1,3,2
amazon,Tech Manager,5,3,5,5,4,4
amazon,Tech Ops Associate,5,4,5,4,5,4
amazon,Tech Recruiter,3,3,4,3,3,4
amazon,Tech Specialist,5,4,4,5,5,5
amazon,Tech Support,3,3,2,2,3,1
amazon,Tech Support Analyst,4,4,4,4,3,4
amazon,Tech Support Associate,5,3,5,5,5,4
amazon,Tech Support Representative,5,3,5,5,5,5
amazon,Technical Account Manager,4,3,4,4,4,3
amazon,Technical Accounting Management,5,4,5,5,5,5
amazon,Technical Associate,5,5,5,4,4,4
amazon,Technical Business Development,5,5,4,5,4,4
amazon,Technical Curriculum Developer,5,5,5,5,5,4
amazon,Technical Customer Service Associate,4,4,5,4,5,4
amazon,Technical Customer Service Representative,4,3,4,3,4,3
amazon,Technical Designer,4,2,4,5,5,5
amazon,Technical Editor,5,4,4,4,5,4
amazon,Technical Evangelist,5,3,4,5,4,4
amazon,Technical Integration Manager,5,5,5,5,4,5
amazon,Technical Lead,5,4,4,5,5,4
amazon,Technical Operations Analyst,5,4,4,5,4,5
amazon,Technical Operations Lead,4,4,4,5,4,4
amazon,Technical Operations Support Engineer,1,1,1,1,1,1
amazon,Technical Product Manager,5,4,4,4,4,5
amazon,Technical Program Manager,4,3,4,4,4,4
amazon,Technical Program Manager II,4,3,4,4,4,3
amazon,Technical Program Manager III,4,3,4,3,4,3
amazon,Technical Project Manager,4,4,5,5,5,4
amazon,Technical Recruiter,5,4,4,5,4,4
amazon,Technical Services Assistant,5,5,5,5,5,4
amazon,Technical Sourcer,5,4,5,5,5,5
amazon,Technical Sourcing Recruiter,5,5,5,5,5,5
amazon,Technical Support,4,3,4,4,4,4
amazon,Technical Support Analyst,4,4,5,4,4,2
amazon,Technical Support Associate,4,4,4,4,4,4
amazon,Technical Support Associate - Technical Account Management Department,2,1,4,2,2,2
amazon,Technical Support Engineer,4,3,5,4,4,3
amazon,Technical Support Representative,5,4,5,5,5,4
amazon,Technical Support Specialist,4,3,4,4,4,3
amazon,Technical Support Technician,4,4,2,3,4,2
amazon,Technical Trainer,3,3,3,3,3,3
amazon,Technical Writer,3,3,3,3,4,3
amazon,Technical Writer III,3,3,4,3,3,3
amazon,Technician,2,2,3,3,3,2
amazon,Technicien de maintenance confirmé,5,3,5,5,5,5
amazon,Technisch manager,4,3,5,4,3,3
amazon,Technology Manager,4,3,4,5,4,4
amazon,Teir I,2,1,3,3,3,3
amazon,Teir I Associate,4,3,3,4,5,2
amazon,Teir I Fulfillment Center Employee,2,3,4,4,4,3
amazon,Teir One Associate,2,5,1,1,4,2
amazon,Telangana,4,4,3,3,5,4
amazon,Tele Caller,5,4,5,3,4,4
amazon,Telengana,4,1,4,3,2,1
amazon,Telesales Executive,4,4,4,3,4,2
amazon,Temp Associate/Integrity Staffing,1,2,4,3,3,2
amazon,Tennessee,1,3,4,4,4,3
amazon,Territory Account Manager,5,4,5,5,5,4
amazon,Territory Business Development Manager,5,2,5,5,3,3
amazon,Test Associate,4,4,4,3,4,4
amazon,Test Automation Engineer,4,3,4,4,4,3
amazon,Test Engineer,4,4,4,4,3,4
amazon,Test Specialist,5,4,5,4,5,4
amazon,Testing Associate,5,4,5,5,5,5
amazon,Testing Domain,5,2,5,4,3,3
amazon,Texas,4,3,4,3,4,3
amazon,Tier I,3,3,3,3,4,3
amazon,Tier I Associate,3,3,3,3,4,3
amazon,Tier I Associate (Stower),2,3,3,1,5,3
amazon,Tier I Associate - Fulfillment Center,3,3,3,3,3,3
amazon,Tier I Associate With A Degree!,5,2,5,3,5,4
amazon,Tier I Fulfullment Center Associate,4,3,3,3,4,2
amazon,Tier I Outbound OP Picker,4,3,3,3,3,3
amazon,Tier I Pick Ambassador/Amnesty Tech,4,5,3,5,3,5
amazon,Tier I Process,5,4,4,4,5,3
amazon,Tier I Shipdock Outbound,1,1,2,1,3,1
amazon,Tier I Shipping,4,3,3,3,5,3
amazon,Tier I Warehouse Associate,3,2,2,2,4,2
amazon,Tier II Digital Specialist,5,5,5,5,5,4
amazon,Tier III,3,3,3,3,4,2
amazon,Tier III Associate,5,4,5,5,5,4
amazon,Tier III PA,2,1,1,2,3,1
amazon,Tier III Process Assistant,4,4,5,5,4,4
amazon,Tier III Trainer,4,3,5,4,3,2
amazon,Tier One,4,3,3,5,3,3
amazon,Tier One Associate,1,1,1,1,4,1
amazon,Tier1,4,5,2,5,5,2
amazon,Trade Patner,5,4,4,5,4,4
amazon,Trainee,4,3,3,3,3,3
amazon,Trainer,4,3,4,4,4,3
amazon,Training,5,4,5,5,5,4
amazon,Training Coordinator,3,3,3,3,3,3
amazon,Training Manager,3,3,1,2,4,1
amazon,Training Program Manager,5,4,5,5,4,5
amazon,Training Specialist,5,4,5,4,4,4
amazon,Trainner,3,3,4,4,4,3
amazon,Transacaction Risk Investigator,5,5,5,5,4,5
amazon,Transaction,5,5,4,5,4,5
amazon,Transaction Investigator,4,4,5,2,4,1
amazon,Transaction Risk Analyst,4,4,4,3,4,3
amazon,Transaction Risk Investigator,4,3,4,3,3,3
amazon,Transaction Risk Investigator (TRMS),4,2,5,3,3,5
amazon,Transaction Risk Investogator,4,2,5,5,3,4
amazon,Transaction Risk Management,4,3,4,3,2,3
amazon,Transaction Risk Management Systems,4,3,3,4,4,4
amazon,Transaction Specialist,3,1,1,3,2,1
amazon,Transactional Risk Investigator,4,3,4,4,4,3
amazon,Transactional Risk Investigator - Product Quality,5,5,5,4,5,5
amazon,Transcational Risk Investigator,4,4,4,3,4,2
amazon,Transition Manager,4,1,4,3,4,3
amazon,Translation Specialist,4,4,5,5,4,4
amazon,Translator,4,4,4,4,3,2
amazon,Transport Network Analyst,4,2,4,4,3,3
amazon,Transport Operations Specialist,5,3,5,5,5,4
amazon,Transport/AMZL,3,4,3,2,2,3
amazon,Transportation,4,4,4,4,4,3
amazon,Transportation Analyst,5,4,4,5,5,4
amazon,Transportation Coordinator,5,3,5,5,5,3
amazon,Transportation Execution,4,3,4,4,4,3
amazon,Transportation Lead,4,5,5,4,5,3
amazon,Transportation Manager,5,3,4,5,4,4
amazon,Transportation Operations Specialist,4,4,5,4,4,4
amazon,Transportation Specialist,4,4,5,4,4,4
amazon,Transportation Specialist II,4,2,4,5,2,3
amazon,Transporter,5,5,5,5,5,5
amazon,Trasaction Risk Investigator,5,4,4,5,5,4
amazon,Treasury Associate,4,5,5,4,5,5
amazon,Trenton Nj,5,4,4,5,5,4
amazon,Trms,4,4,4,4,4,4
amazon,Trms Investigator,4,4,3,4,3,3
amazon,Tron Analyst,4,3,5,3,3,4
amazon,UAE CM,5,5,5,5,5,5
amazon,UI Designer,3,4,4,2,3,2
amazon,UI-UX Designer,4,3,3,3,4,2
amazon,UK Campus Recruitment Manager,5,4,5,5,5,4
amazon,UPS Battery Maintenance Engineer,2,3,1,4,3,1
amazon,Uk DART,4,2,5,4,5,1
amazon,Unemployed,5,4,5,4,5,4
amazon,Universal Receive,3,2,2,3,3,2
amazon,Universal Receiver,3,5,5,4,5,2
amazon,Universal Recieve,5,4,5,4,5,4
amazon,University Recruiter,1,1,1,4,3,1
amazon,Unknown,5,4,4,5,5,4
amazon,User Experience Design Manager,4,4,3,4,3,5
amazon,User Experience Designer,3,3,3,4,4,3
amazon,User Experience Designer - L5,5,5,5,3,5,5
amazon,User Experience Designer I,5,5,4,5,5,5
amazon,User Experience Designer II,4,5,5,5,3,4
amazon,User Experience Manager,4,4,4,4,4,4
amazon,User Experience Researcher,5,4,4,5,4,4
amazon,VCC CSA,4,5,4,4,3,3
amazon,VCC Reserve,5,5,5,5,4,5
amazon,VCM Associate,3,2,4,3,3,3
amazon,VCM Associate - UK,5,5,5,5,5,5
amazon,VCM Associate Advisor,4,3,5,5,4,4
amazon,VCM Finops Associate,4,4,4,3,3,3
amazon,VCS,2,2,3,3,2,2
amazon,VCS Agent,5,5,5,5,5,5
amazon,VCS Agent L2,5,5,5,5,5,5
amazon,VCS Associate,5,5,5,5,5,4
amazon,VCS CSNA Retail KTR D2 Echo,5,4,5,5,5,5
amazon,VCS Customer Service Representative,5,5,5,5,4,5
amazon,VCS II,5,5,5,5,5,5
amazon,VCS-Retail,5,5,5,5,5,5
amazon,VCS-SDS,4,4,4,4,3,3
amazon,VCSA,3,2,3,5,1,5
amazon,VPT,5,5,5,5,5,5
amazon,Variable Fraud Investigation Specialist,5,3,4,4,4,3
amazon,VeSu Team Supervisor,5,4,5,4,4,5
amazon,Vendor Contact Management,3,3,5,3,3,2
amazon,Vendor Contact Manager,5,5,5,5,5,5
amazon,Vendor Flex Associate,4,3,4,3,4,4
amazon,Vendor Management,5,3,4,4,4,4
amazon,Vendor Manager,4,3,4,4,4,4
amazon,Vendor Returns,4,4,5,4,5,3
amazon,Vendor Specialist,4,4,5,5,5,4
amazon,Vendor Support,3,3,3,3,3,3
amazon,Vendor Support Associate,4,3,5,3,3,4
amazon,Versand,4,3,4,4,4,4
amazon,Versandmitarbeiter,3,3,4,3,3,3
amazon,Vice President,2,2,2,2,2,2
amazon,Video Editor,3,3,3,3,3,1
amazon,Virginia,1,1,1,1,1,1
amazon,Virtual Call Center Customer Service Associate Seasonal,4,4,5,3,4,4
amazon,Virtual Customer Care - Specialty In RCR,5,5,5,5,3,5
amazon,Virtual Customer Service,4,3,3,4,4,4
amazon,Virtual Customer Service Agent (PT-Flex),3,5,3,3,3,5
amazon,Virtual Customer Service Representative,4,4,4,4,3,4
amazon,Virtual Customer Service Representative-Reserves Team,4,5,5,4,3,5
